Tier,Total Score,Vendor/Seller Name,ID,Type,Team,PM/AM,Qty Received,PO SKU Received,Damage Rate,Exp Error Rate,Overage Rate,Spec/Image Rate,Wrong Items Rate,UPC Error Rate,Packaging Rate,PO Error Rate,Responsiveness (days),QC Issue Rate,grade_damage,grade_exp_error,grade_overage,grade_spec_image_error,grade_no_data,grade_upc_error,grade_packaging_error,grade_po_error,grade_responsiveness,grade_poor_quality,damage_qty,exp_qty,overage_qty,spec_image_error,no_data_qty,upc_qty,packaging_error,po_qty,poor_quality_qty
B,86.0,Astral International Trading Inc.,1153,Vendor,Food,Shanshan Gao,23354.0,160,4.28192172647084e-05,0.003425537381176672,0.000428192172647084,0.04375,0.0035968142502355058,0.0025691530358825042,0.0,0.0375,0.0,0.0,100,80,80,60,80,80,100,60,100,100,1.0,80.0,10.0,7.0,84.0,60.0,0.0,6.0,0.0
B,85.0,WISMETTAC(NI),1,Vendor,Food,takahiro.haga,154110.0,2839,9.733307377846993e-05,0.029083122445006812,0.002011550191421712,0.0017611835153222965,0.004107455713451431,0.0,0.0014089468122578373,0.005635787249031349,0.0,1.2977743170462657e-05,100,60,80,80,80,100,80,80,100,100,15.0,4482.0,310.0,5.0,633.0,0.0,4.0,16.0,2.0
B,85.0,Walong Marketing Inc.(WM),19,Vendor,Food,catherine.li,983282.0,13689,0.00018509440831826474,0.008471628688412886,0.004169709198378491,0.002849002849002849,0.004075127989732345,0.0,0.00014610271020527432,0.0031412082694133978,0.0,3.8646085253264066e-05,80,80,80,80,80,100,80,80,100,100,182.0,8330.0,4100.0,39.0,4007.0,0.0,2.0,43.0,38.0
B,85.0,Wang Globalnet,40,Vendor,Food,jessica.li,49704.0,967,0.0001408337357154354,0.0075647835184291,0.0024545308224690164,0.017580144777662874,0.037562369225816836,0.0,0.0,0.007238883143743537,0.0,2.0119105102205054e-05,80,80,80,80,60,100,100,80,100,100,7.0,376.0,122.0,17.0,1867.0,0.0,0.0,7.0,1.0
B,85.0,Hygia Healthcare,406,Vendor,Non-food,kristin.chen,19077.0,418,0.0006290297216543482,0.0,0.008072548094564135,0.0,0.00041935314776956543,0.0,0.0,0.004784688995215311,0.0,0.0,60,100,60,100,80,100,100,80,100,100,12.0,0.0,154.0,0.0,8.0,0.0,0.0,2.0,0.0
B,85.0,OCM Globe Inc.,450,Vendor,Food,sonia.yang,920299.0,4661,0.0002390527426412503,0.003227212025656879,0.0014343164558475018,0.0032181935207037118,0.0014234504220910812,0.0,0.001072731173567904,0.0012872774082814847,0.0,5.215696203081824e-05,80,80,80,80,80,100,80,80,100,100,220.0,2970.0,1320.0,15.0,1310.0,0.0,5.0,6.0,48.0
B,85.0,SHINONOMESYOJI Corporation,455,Vendor,Food,satoshi.abe,5671.0,92,0.00017633574325515782,0.0,0.0054664080409098925,0.0,0.032798448245459355,0.0,0.0,0.010869565217391304,0.0,0.0,80,100,60,100,60,100,100,60,100,100,1.0,0.0,31.0,0.0,186.0,0.0,0.0,1.0,0.0
B,85.0,"Mutual Trading Co, Inc.",463,Vendor,Food,shun.sakaguchi,13131.0,235,0.0,0.012794151245145076,0.001523113243469652,0.00425531914893617,0.0003046226486939304,0.0,0.00425531914893617,0.00851063829787234,0.0,0.0,100,60,80,80,80,100,80,80,100,100,0.0,168.0,20.0,1.0,4.0,0.0,1.0,2.0,0.0
B,85.0,Kcosera INC,578,Vendor,Non-food,yuri.jang,12141.0,572,0.0,0.001400214150399473,0.005518491063339099,0.01048951048951049,0.043900831891936415,0.0,0.0,0.006993006993006993,0.0,0.0,100,80,60,80,60,100,100,80,100,100,0.0,17.0,67.0,6.0,533.0,0.0,0.0,4.0,0.0
B,85.0,HiiiGet Corporated,686,Vendor,Non-food,kiki.hu,7285.0,616,0.0,0.008922443376801648,0.002196293754289636,0.011363636363636364,0.01153054221002059,0.0006863417982155113,0.0,0.027597402597402596,0.0,0.0,100,80,80,80,60,80,100,60,100,100,0.0,65.0,16.0,7.0,84.0,5.0,0.0,17.0,0.0
B,85.0,Beauty Bridge INC,693,Vendor,Non-food,yuri.jang,22896.0,176,0.0,0.005241090146750524,0.012447589098532495,0.0,0.01222921034241789,0.0,0.0,0.028409090909090908,0.0,0.0,100,80,60,100,60,100,100,60,100,100,0.0,120.0,285.0,0.0,280.0,0.0,0.0,5.0,0.0
B,85.0,Starway International Group,706,Vendor,Food,zehua.li,47161.0,389,2.12039608998961e-05,0.012107461673840674,0.0005937109051970908,0.012853470437017995,0.0028413307605860776,0.0003816712961981298,0.0,0.002570694087403599,0.0,0.0,100,60,80,80,80,80,100,80,100,100,1.0,571.0,28.0,5.0,134.0,18.0,0.0,1.0,0.0
B,85.0,Stylekorean Inc,809,Vendor,Non-food,yuri.jang,40398.0,1018,0.0013366998366255755,0.0,0.004752710530224268,0.0068762278978389,0.00584187336006733,0.0,0.0,0.008840864440078585,0.0,0.0,60,100,80,80,60,100,100,80,100,100,54.0,0.0,192.0,7.0,236.0,0.0,0.0,9.0,0.0
B,85.0,N.A.Trading II LLC,815,Vendor,Food,zehua.li,10764.0,179,0.0,0.014492753623188406,0.0,0.0,0.028056484578223708,0.0,0.0,0.0111731843575419,0.0,0.0003716090672612412,100,60,100,100,60,100,100,60,100,80,0.0,156.0,0.0,0.0,302.0,0.0,0.0,2.0,4.0
B,85.0,HK HONEYMATE BIOTECH (INT' L) LIMITED,956,Vendor,Non-food,summer.xing,674.0,26,0.0,0.0,0.002967359050445104,0.0,0.08902077151335312,0.0,0.0,0.15384615384615385,0.0,0.0,100,100,80,100,20,100,100,20,100,100,0.0,0.0,2.0,0.0,60.0,0.0,0.0,4.0,0.0
B,85.0,GIA,983,Vendor,Non-food,Hui Liu,82326.0,649,1.2146830891820323e-05,0.0,0.023516264606564148,0.0030816640986132513,8.502781624274227e-05,0.0,0.0015408320493066256,0.0,0.0,0.0,100,100,20,80,100,100,80,100,100,100,1.0,0.0,1936.0,2.0,7.0,0.0,1.0,0.0,0.0
B,85.0,Hyberhub LLC,1016,Vendor,Non-food,kristin.chen,2960.0,67,0.00033783783783783786,0.0,0.0,0.0,0.13513513513513514,0.02702702702702703,0.0,0.0,0.0,0.0,80,100,100,100,20,60,100,100,100,100,1.0,0.0,0.0,0.0,400.0,80.0,0.0,0.0,0.0
B,84.0,JFC INTERNATIONAL(JF),10,Vendor,Food,takahiro.haga,230660.0,4913,0.00025145235411428075,0.008718460071100321,0.005818087227954565,0.0028495827396702628,0.00236712043700685,0.0,0.0,0.0020354162426216163,0.0,8.670770831526923e-06,80,80,60,80,80,100,100,80,100,100,58.0,2011.0,1342.0,14.0,546.0,0.0,0.0,10.0,2.0
B,84.0,Gemini Food Corp. (GE),17,Vendor,Food,sonia.yang,76811.0,915,0.0003515121532072229,0.04296259650310502,0.0032026662847769198,0.020765027322404372,0.002056997044694119,0.0,0.0,0.006557377049180328,0.0,1.3018968637304553e-05,80,60,80,80,80,100,100,80,100,100,27.0,3300.0,246.0,19.0,158.0,0.0,0.0,6.0,1.0
B,84.0,Oceana(OC),27,Vendor,Non-food,emi.shi,80389.0,5142,0.0005100200276157185,0.0023261889064424236,0.0014554230056350993,0.002333722287047841,0.0006717336949085074,0.0,0.0,0.0011668611435239206,0.0,2.4879025737352127e-05,60,80,80,80,80,100,100,80,100,100,41.0,187.0,117.0,12.0,54.0,0.0,0.0,6.0,2.0
B,84.0,Golden USA,200,Vendor,Food,jessica.li,10483.0,107,0.000667747782123438,0.0027663836687971,0.0,0.04672897196261682,0.0011447104836401793,0.0,0.0,0.0,0.0,0.00019078508060669657,60,80,100,60,80,100,100,100,100,80,7.0,29.0,0.0,5.0,12.0,0.0,0.0,0.0,2.0
B,84.0,JFC East,289,Vendor,Food,takahiro.haga,273362.0,4636,8.047936435934768e-05,0.02156115334245433,0.008761276256392623,0.009706643658326143,0.003361842538465478,0.0,0.0,0.0056082830025884385,0.0,3.292337632882405e-05,100,60,60,80,80,100,100,80,100,100,22.0,5894.0,2395.0,45.0,919.0,0.0,0.0,26.0,9.0
B,84.0,Ler V Trading,372,Vendor,Non-food,josephine.lee,141658.0,3430,3.529627694870745e-05,0.004143782913778255,0.0012071326716457948,0.0014577259475218659,0.0059015375058238855,0.0006847477728049245,0.0002915451895043732,0.006705539358600583,0.0,1.411851077948298e-05,100,80,80,80,60,80,80,80,100,100,5.0,587.0,171.0,5.0,836.0,97.0,1.0,23.0,2.0
B,84.0,Vast Import Inc,382,Vendor,Food,catherine.li,665493.0,6154,0.0003335872804071568,0.011486221492938318,0.0015988147133027695,0.003899902502437439,0.0019744760651126307,2.704761733031001e-05,0.0,0.005199870003249919,0.0,4.207407140270446e-05,80,60,80,80,80,100,100,80,100,100,222.0,7644.0,1064.0,24.0,1314.0,18.0,0.0,32.0,28.0
B,84.0,"Chengdu Junming Medical Device Co., Ltd.",574,Vendor,Non-food,summer.xing,3122.0,49,0.0,0.0,0.028827674567584883,0.0,0.012812299807815503,0.0,0.0,0.0,0.0,0.0,100,100,20,100,60,100,100,100,100,100,0.0,0.0,90.0,0.0,40.0,0.0,0.0,0.0,0.0
B,84.0,"OJC Commerce Co., LTD",580,Vendor,Non-food,yuri.jang,1513.0,76,0.0006609385327164573,0.0,0.0,0.0,0.04758757435558493,0.031725049570389956,0.0,0.013157894736842105,0.0,0.0,60,100,100,100,60,60,100,60,100,100,1.0,0.0,0.0,0.0,72.0,48.0,0.0,1.0,0.0
B,84.0,I-LINK ENTERPRISE INC,836,Vendor,Food,sophia.zhu,2180.0,31,0.0,0.0,0.03669724770642202,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,100,100,20,100,100,100,100,20,100,100,0.0,0.0,80.0,0.0,0.0,0.0,0.0,2.0,0.0
B,84.0,NY Wakka USA Inc,850,Vendor,Food,shun.sakaguchi,210.0,10,0.0,0.3333333333333333,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,100,20,100,20,100,100,100,100,100,100,0.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
B,84.0,广西小马一九八零餐饮投资有限公司,877,Vendor,Food,emily.wang@yamibuy.com,9300.0,23,0.0,0.0,0.03870967741935484,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,100,100,20,20,100,100,100,100,100,100,0.0,0.0,360.0,2.0,0.0,0.0,0.0,0.0,0.0
B,84.0,陕西望岳商贸有限公司,890,Vendor,Food,rocky.liu,35701.0,157,0.0023528752696002912,0.0026890003081146184,0.009607574017534523,0.006369426751592357,0.0,0.0,0.0,0.0,0.0,0.0,60,80,60,80,100,100,100,100,100,100,84.0,96.0,343.0,1.0,0.0,0.0,0.0,0.0,0.0
B,84.0,ElarisBeaute Inc.,1009,Vendor,Non-food,kristin.chen,862.0,25,0.016241299303944315,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,20,100,100,60,100,100,100,60,100,100,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
B,84.0,T-RENAISSANCE INC,1054,Vendor,Non-food,azure.wang,16.0,1,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,100,100,100,100,20,20,100,100,100,100,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0
B,84.0,Bio Mission Group Inc.,1144,Vendor,Non-food,josephine.lee,593.0,26,0.0,0.03372681281618887,0.0,0.0,0.21585160202360876,0.0,0.0,0.038461538461538464,0.0,0.0,100,60,100,100,20,100,100,60,100,100,0.0,20.0,0.0,0.0,128.0,0.0,0.0,1.0,0.0
B,84.0,CBL TRADING INC.,1147,Vendor,Non-food,josephine.lee,628.0,70,0.0,0.0,0.025477707006369428,0.0,0.01910828025477707,0.0,0.0,0.0,0.0,0.0,100,100,20,100,60,100,100,100,100,100,0.0,0.0,16.0,0.0,12.0,0.0,0.0,0.0,0.0
B,83.0,Jcosme (JC),2,Vendor,Non-food,emi.shi,23603.0,1356,0.00038130746091598523,0.001271024869719951,0.002542049739439902,0.0022123893805309734,0.0010591873914332923,0.036012371308731944,0.0,0.0007374631268436578,0.0,0.0,80,80,80,80,80,60,100,80,100,100,9.0,30.0,60.0,3.0,25.0,850.0,0.0,1.0,0.0
B,83.0,Tak Shing Hong Inc,62,Vendor,Non-food,kiki.hu,5736.0,159,0.0,0.2637726638772664,0.00017433751743375174,0.031446540880503145,0.0,0.0,0.0,0.0,0.0,0.0,100,20,80,60,100,100,100,100,100,100,0.0,1513.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
B,83.0,Tiffany Food Corp.,82,Vendor,Food,jason.wu,353368.0,6658,0.00027167145864934005,0.0036251160263521317,0.0017460551040275295,0.003604686091919495,0.002595028412306717,0.0008489733082791877,0.00015019525382997898,0.007810153199158907,0.0,7.35776867175296e-05,80,80,80,80,80,80,80,80,100,100,96.0,1281.0,617.0,24.0,917.0,300.0,1.0,52.0,26.0
B,83.0,BNB Global (BN),266,Vendor,Food,jessica.li,11047.0,338,0.00027156694125101837,0.009052231375033946,0.002353580157508826,0.008875739644970414,0.011405811532542772,0.0,0.0029585798816568047,0.0029585798816568047,0.0,0.0,80,80,80,80,60,100,80,80,100,100,3.0,100.0,26.0,3.0,126.0,0.0,1.0,1.0,0.0
B,83.0,Eastland Food Corporation,355,Vendor,Food,zehua.li,17592.0,220,5.684402000909504e-05,0.03319690768531151,0.0068212824010914054,0.013636363636363636,0.009890859481582538,0.0,0.0,0.0,0.0,0.0,100,60,60,80,60,100,100,100,100,100,1.0,584.0,120.0,3.0,174.0,0.0,0.0,0.0,0.0
B,83.0,Fuji Merchandise,408,Vendor,Non-food,emi.shi,1675.0,165,0.0,0.0,0.026865671641791045,0.006060606060606061,0.005970149253731343,0.0,0.0,0.0,0.0,0.0,100,100,20,80,60,100,100,100,100,100,0.0,0.0,45.0,1.0,10.0,0.0,0.0,0.0,0.0
B,83.0,"Yami Japan Co.,Ltd (Yen)",732,Vendor,Non-food,Hui Liu,135164.0,1139,0.00023674943032168328,0.0002663431091118937,0.002648634251723832,0.05706760316066725,0.002197330650173123,0.0,0.0,0.01141352063213345,0.0,8.138261667307862e-05,80,80,80,20,80,100,100,60,100,100,32.0,36.0,358.0,65.0,297.0,0.0,0.0,13.0,11.0
B,83.0,"Shenzhen LeShiLeXiang Technology  Co., Ltd",751,Vendor,Non-food,summer.xing,446.0,54,0.0,0.0,0.04708520179372197,0.018518518518518517,0.0,0.002242152466367713,0.0,0.018518518518518517,0.0,0.0,100,100,20,80,100,80,100,60,100,100,0.0,0.0,21.0,1.0,0.0,1.0,0.0,1.0,0.0
B,83.0,Moka Express Inc. - Consignment,770,Vendor,Food,Shanshan Gao,103754.0,885,3.855273049713746e-05,0.03361798099350387,0.00021204001773425602,0.011299435028248588,0.006158798696917709,0.0025830329433082096,0.0,0.004519774011299435,0.0,8.674364361855928e-05,100,60,80,80,60,80,100,80,100,100,4.0,3488.0,22.0,10.0,639.0,268.0,0.0,4.0,9.0
B,83.0,METAVITA CORP,875,Vendor,Food,catherine.li,19009.0,94,0.0,0.0025251196801515073,0.09500762796570046,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,100,80,20,100,100,100,100,60,100,100,0.0,48.0,1806.0,0.0,0.0,0.0,0.0,1.0,0.0
B,83.0,"New Wind Co., Ltd. (Yen)",1062,Vendor,Non-food,jillian.ji,4619.0,195,0.00043299415457891317,0.0,0.014505304178393592,0.0,0.05282528685862741,0.0,0.0,0.0,0.0,0.0,80,100,60,100,20,100,100,100,100,100,2.0,0.0,67.0,0.0,244.0,0.0,0.0,0.0,0.0
B,82.0,Fashion City International (FC),4,Vendor,Food,sonia.yang,3366.0,89,0.0,0.0,0.0213903743315508,0.0,0.0106951871657754,0.0,0.0,0.011235955056179775,0.0,0.0,100,100,20,100,60,100,100,60,100,100,0.0,0.0,72.0,0.0,36.0,0.0,0.0,1.0,0.0
B,82.0,"HAITAI,INC",36,Vendor,Food,jessica.li,126475.0,2139,0.00041905514923898005,0.003257560782763392,0.00308361336232457,0.0018700327255726976,0.0027594386242340385,0.0,0.0004675081813931744,0.002805049088359046,0.0,0.00014232061672267248,80,80,80,80,80,100,80,80,100,80,53.0,412.0,390.0,4.0,349.0,0.0,1.0,6.0,18.0
B,82.0,"Jayone Foods, Inc",54,Vendor,Food,jessica.li,170137.0,3235,0.0010991142432275167,0.0013812398243768257,0.0017809177310050136,0.006491499227202473,0.009974314816882865,0.0,0.0,0.00401854714064915,0.0,4.702093019155151e-05,60,80,80,80,60,100,100,80,100,100,187.0,235.0,303.0,21.0,1697.0,0.0,0.0,13.0,8.0
B,82.0,Northern Food （NT）,253,Vendor,Food,jason.wu,2268.0,56,0.0,0.12522045855379188,0.005291005291005291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,20,60,100,100,100,100,100,100,100,0.0,284.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
B,82.0,Golden Light International Inc.,347,Vendor,Food,sophia.zhu,174532.0,1545,8.59441248596246e-05,0.04752137143904843,0.007236495313180391,0.003236245954692557,0.0011344624481470446,8.59441248596246e-05,0.001941747572815534,0.001941747572815534,0.0,3.437764994384984e-05,100,60,60,80,80,100,80,80,100,100,15.0,8294.0,1263.0,5.0,198.0,15.0,3.0,3.0,6.0
B,82.0,OCM Group NJ Inc,573,Vendor,Food,jason.wu,1500296.0,8950,0.00020729242762761483,0.0046970731109061145,0.004411796072241745,0.005251396648044693,0.002578824445309459,0.0002412857196179954,0.0,0.004916201117318436,0.0,0.0002639479142782491,80,80,80,80,80,80,100,80,100,80,311.0,7047.0,6619.0,47.0,3869.0,362.0,0.0,44.0,396.0
B,82.0,Daesang America,607,Vendor,Food,jessica.li,8572.0,250,0.0002333177788147457,0.00979934671021932,0.010965935604293047,0.0,0.010032664489034065,0.0,0.0,0.016,0.0,0.0,80,80,60,100,60,100,100,60,100,100,2.0,84.0,94.0,0.0,86.0,0.0,0.0,4.0,0.0
B,82.0,CDT Global Inc,658,Vendor,Food,abby.yu,4677.0,52,0.0,0.006414368184733804,0.004703870002138123,0.0,0.005131494547787043,0.0,0.038461538461538464,0.0,0.0,0.0,100,80,80,100,60,100,20,100,100,100,0.0,30.0,22.0,0.0,24.0,0.0,2.0,0.0,0.0
B,82.0,QwTech Co. consignment 2024,701,Vendor,Food,rocky.liu,358299.0,944,0.0004018989726457512,0.004755804509641389,0.002595597531670476,0.012711864406779662,0.0016131778207586402,0.00017303983544469841,0.001059322033898305,0.011652542372881356,0.0,1.9536755614724017e-05,80,80,80,80,80,80,80,60,100,100,144.0,1704.0,930.0,12.0,578.0,62.0,1.0,11.0,7.0
B,82.0,SUFOO LIFE INC NET60,710,Vendor,Food,sonia.yang,11231.0,325,0.0,0.00641082717478408,0.002136942391594693,0.04,0.030540468346540825,0.010684711957973466,0.0,0.015384615384615385,0.0,0.0,100,80,80,60,60,60,100,60,100,100,0.0,72.0,24.0,13.0,343.0,120.0,0.0,5.0,0.0
B,82.0,"Shenzhen Rongbao Electronic Co.,Ltd",749,Vendor,Non-food,azure.wang,99594.0,1279,0.0012751772195112156,0.0,0.0033937787416912666,0.001563721657544957,0.019951001064321145,0.0014659517641624998,0.0,0.019546520719311962,0.0,0.0,60,100,80,80,60,80,100,60,100,100,127.0,0.0,338.0,2.0,1987.0,146.0,0.0,25.0,0.0
B,82.0,AMOS SWEETS INC.,769,Vendor,Food,Shanshan Gao,4113.0,64,0.0,0.0,0.005835156819839533,0.0,0.10211524434719182,0.0,0.0,0.140625,0.0,0.0,100,100,60,100,20,100,100,20,100,100,0.0,0.0,24.0,0.0,420.0,0.0,0.0,9.0,0.0
B,82.0,AJW Global Trading Consignment,792,Vendor,Non-food,Jessica.Pfeiff,7709.0,114,0.005577895965754313,0.0038915553249448697,0.0,0.008771929824561403,0.0,0.0,0.0,0.043859649122807015,0.0,0.0,20,80,100,80,100,100,100,60,100,100,43.0,30.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
B,82.0,Grain Harvest Consignment,802,Vendor,Food,shun.sakaguchi,31403.0,406,0.0,0.0659491131420565,0.0003821290959462472,0.019704433497536946,0.0,0.0,0.0,0.03694581280788178,0.0,6.368818265770787e-05,100,20,80,80,100,100,100,60,100,100,0.0,2071.0,12.0,8.0,0.0,0.0,0.0,15.0,2.0
B,82.0,QnQ Global,848,Vendor,Non-food,kristin.chen,108146.0,1466,0.00015719490318643315,0.0,0.018622972648086846,0.017735334242837655,0.030634512603332532,0.0001479481441754665,0.0,0.045020463847203276,0.0,9.246759010966656e-06,80,100,60,80,60,80,100,60,100,100,17.0,0.0,2014.0,26.0,3313.0,16.0,0.0,66.0,1.0
B,82.0,Si Chuan Zhou Hei Ya Shi Pin Ke Ji You Xian Gong Si,858,Vendor,Food,emily.wang@yamibuy.com,6979.0,22,0.0022925920618999856,0.08597220232124947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,20,100,100,100,100,100,100,100,100,16.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B,82.0,"Hong Cheon USA, Inc.",872,Vendor,Non-food,yuri.jang,2899.0,45,0.0,0.0,0.24836150396688514,0.0,0.0,0.013797861331493619,0.0,0.022222222222222223,0.0,0.0,100,100,20,100,100,60,100,60,100,100,0.0,0.0,720.0,0.0,0.0,40.0,0.0,1.0,0.0
B,82.0,浙江悠享时电子商务有限公司,908,Vendor,Food,rocky.liu,3995.0,60,0.0005006257822277847,0.0,0.05056320400500626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,100,20,100,100,100,100,100,100,100,2.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0
B,82.0,Nitori,993,Vendor,Non-food,haiwei.shen,794.0,35,0.003778337531486146,0.0,0.015113350125944584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,100,60,100,100,100,100,100,100,100,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
B,82.0,富森,999,Vendor,Non-food,Hui Liu,494.0,38,0.0,0.0,0.048582995951417005,0.05263157894736842,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,100,100,20,20,100,100,100,60,100,100,0.0,0.0,24.0,2.0,0.0,0.0,0.0,1.0,0.0
B,82.0,Kreassive Inc.,1007,Vendor,Non-food,jianning.wu,8898.0,16,0.0010114632501685772,0.0,0.02247696111485727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,100,20,100,100,100,100,100,100,100,9.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
B,82.0,"BEBECOOK CO., LTD",1010,Vendor,Non-food,jillian.ji,1302.0,29,0.0,0.027649769585253458,0.0,0.0,0.09216589861751152,0.0,0.0,0.13793103448275862,0.0,0.0,100,60,100,100,20,100,100,20,100,100,0.0,36.0,0.0,0.0,120.0,0.0,0.0,4.0,0.0
B,82.0,"O’ Miracle, Inc",1019,Vendor,Non-food,josephine.lee,1944.0,31,0.0,0.0,0.012345679012345678,0.0,0.09876543209876543,0.0,0.0,0.12903225806451613,0.0,0.0,100,100,60,100,20,100,100,20,100,100,0.0,0.0,24.0,0.0,192.0,0.0,0.0,4.0,0.0
B,81.0,PROFIT BLOOM INC.,331,Vendor,Food,sophia.zhu,22595.0,476,4.425757911042266e-05,0.003894666961717194,0.008099136977207346,0.004201680672268907,0.013631334366010179,0.0,0.0,0.04411764705882353,0.0,0.00013277273733126798,100,80,60,80,60,100,100,60,100,80,1.0,88.0,183.0,2.0,308.0,0.0,0.0,21.0,3.0
B,81.0,Freshmore Inc,521,Vendor,Food,Shanshan Gao,86498.0,644,0.0007861453444010266,0.023688408980554465,0.0007052186177715092,0.015527950310559006,0.0046128234178824945,0.0,0.0,0.009316770186335404,0.0,1.156096094707392e-05,60,60,80,80,80,100,100,80,100,100,68.0,2049.0,61.0,10.0,399.0,0.0,0.0,6.0,1.0
B,81.0,Kam Lee Yuen Trading,691,Vendor,Food,sonia.yang,3426.0,38,0.0,0.18972562755399883,0.0070052539404553416,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,100,20,60,80,100,100,100,100,100,100,0.0,650.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0
B,81.0,Tayama New,771,Vendor,Non-food,Jessica.Pfeiff,741.0,60,0.005398110661268556,0.0,0.001349527665317139,0.0,0.0,0.032388663967611336,0.0,0.0,0.0,0.0,20,100,80,100,100,60,100,100,100,100,4.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0
B,80.0,PANDA TRADING,25,Vendor,Food,catherine.li,267956.0,3979,0.0004739584110824165,0.02877711266028751,0.004433563719416621,0.002261874842925358,0.002746719610682351,0.0010971950618758304,0.0025131942699170647,0.004775069112842423,0.0,6.344325187717386e-05,80,60,80,80,80,80,80,80,100,100,127.0,7711.0,1188.0,9.0,736.0,294.0,10.0,19.0,17.0
B,80.0,Solstice Medicine Company(SM),60,Vendor,Non-food,Jessica.Pfeiff,5211.0,240,0.0,0.2851659950105546,0.0011514104778353484,0.0125,0.00422183841872961,0.0038380349261178275,0.0,0.0,0.0,0.0,100,20,80,80,80,80,100,100,100,100,0.0,1486.0,6.0,3.0,22.0,20.0,0.0,0.0,0.0
B,80.0,"OTTOGI AMERICA,INC (OT)",86,Vendor,Food,jessica.li,116829.0,1418,0.0001455118164154448,0.0008730708984926688,0.013044706365713992,0.004231311706629055,0.008653673317412628,0.0,0.0007052186177715092,0.004231311706629055,0.0,8.559518612673223e-06,80,80,60,80,60,100,80,80,100,100,17.0,102.0,1524.0,6.0,1011.0,0.0,1.0,6.0,1.0
B,80.0,Neoflam Americas (NF),217,Vendor,Non-food,yuri.jang,1468.0,134,0.0,0.0,0.02111716621253406,0.0,0.06948228882833787,0.0,0.0,0.0,0.0,0.0,100,100,20,100,20,100,100,100,100,100,0.0,0.0,31.0,0.0,102.0,0.0,0.0,0.0,0.0
B,80.0,CBL Trading (USA) Inc,635,Vendor,Non-food,josephine.lee,15103.0,1206,0.0017215122823280144,0.0003972720651526187,0.0064225650533006684,0.0,0.0,0.012911342117460107,0.0,0.0041459369817578775,0.0,6.621201085876978e-05,60,80,60,100,100,60,100,80,100,100,26.0,6.0,97.0,0.0,0.0,195.0,0.0,5.0,1.0
B,80.0,Ontoping Inc. Consignment 2024,778,Vendor,Food,sophia.zhu,246924.0,1587,8.909624013866614e-05,0.012477523448510473,0.005430820819361423,0.004410838059231254,0.005366023553806029,0.0,0.000630119722747322,0.008821676118462508,0.0,1.619931638884839e-05,100,60,60,80,60,100,80,80,100,100,22.0,3081.0,1341.0,7.0,1325.0,0.0,1.0,14.0,4.0
B,80.0,陕西源尚禾耘生态农业有限公司,901,Vendor,Food,emily.wang@yamibuy.com,19674.0,65,0.0,0.0,0.0593676934024601,0.0,0.007014333638304361,0.0,0.0,0.06153846153846154,0.0,0.0,100,100,20,100,60,100,100,20,100,100,0.0,0.0,1168.0,0.0,138.0,0.0,0.0,4.0,0.0
B,80.0,杭州小节文化创意有限公司,914,Vendor,Non-food,azure.wang,301.0,19,0.0,0.0,0.0,0.0,0.09966777408637874,0.11627906976744186,0.0,0.05263157894736842,0.0,0.0,100,100,100,100,20,20,100,20,100,100,0.0,0.0,0.0,0.0,30.0,35.0,0.0,1.0,0.0
C,79.0,Lam Sheng Kee,76,Vendor,Food,sonia.yang,51990.0,447,0.0,0.021138680515483746,0.0023850740527024427,0.015659955257270694,0.03585304866320446,0.0,0.0022371364653243847,0.013422818791946308,0.0,0.0001346412771686863,100,60,80,80,60,100,80,60,100,80,0.0,1099.0,124.0,7.0,1864.0,0.0,1.0,6.0,7.0
